date,currency,category,score_precise,coverage
2025-02-15,AUD,growth,-0.5,2
2025-02-15,AUD,inflation,0.0,3
2025-02-15,AUD,labour,-0.3333333333333333,3
2025-02-15,NZD,growth,-1.0,2
2025-02-15,NZD,inflation,0.5,2
2025-02-15,NZD,labour,0.0,3
2025-02-15,CAD,growth,-1.5,2
2025-02-15,CAD,inflation,0.6666666666666666,3
2025-02-15,CAD,labour,1.0,2
2025-02-15,CHF,growth,0.3333333333333333,3
2025-02-15,CHF,inflation,0.0,2
2025-02-15,CHF,labour,0.0,1
2025-02-16,USD,growth,-0.25,4
2025-02-16,USD,inflation,0.5,4
2025-02-16,USD,labour,0.3333333333333333,6
2025-02-16,EUR,growth,1.0,4
2025-02-16,EUR,inflation,0.6666666666666666,3
2025-02-16,EUR,labour,0.0,2
2025-02-16,GBP,growth,0.25,4
2025-02-16,GBP,inflation,-0.6666666666666666,3
2025-02-16,GBP,labour,0.0,3
2025-02-16,JPY,growth,0.0,2
2025-02-16,JPY,inflation,0.5,2
2025-02-16,JPY,labour,1.5,2
2025-02-16,AUD,growth,-0.5,2
2025-02-16,AUD,inflation,0.0,3
2025-02-16,AUD,labour,-0.3333333333333333,3
2025-02-16,NZD,growth,-1.0,2
2025-02-16,NZD,inflation,0.5,2
2025-02-16,NZD,labour,0.0,3
2025-02-16,CAD,growth,-1.5,2
2025-02-16,CAD,inflation,0.6666666666666666,3
2025-02-16,CAD,labour,1.0,2
2025-02-16,CHF,growth,0.3333333333333333,3
2025-02-16,CHF,inflation,0.0,2
2025-02-16,CHF,labour,0.0,1
2025-02-17,USD,growth,-0.25,4
2025-02-17,USD,inflation,0.5,4
2025-02-17,USD,labour,0.3333333333333333,6
2025-02-17,EUR,growth,0.6666666666666666,3
2025-02-17,EUR,inflation,0.6666666666666666,3
2025-02-17,EUR,labour,0.0,2
2025-02-17,GBP,growth,0.25,4
2025-02-17,GBP,inflation,-0.6666666666666666,3
2025-02-17,GBP,labour,0.0,3
2025-02-17,JPY,growth,0.0,2
2025-02-17,JPY,inflation,0.5,2
2025-02-17,JPY,labour,1.5,2
2025-02-17,AUD,growth,-0.5,2
2025-02-17,AUD,inflation,0.0,3
2025-02-17,AUD,labour,-0.3333333333333333,3
2025-02-17,NZD,growth,-1.0,2
2025-02-17,NZD,inflation,0.5,2
2025-02-17,NZD,labour,0.0,3
2025-02-17,CAD,growth,-1.5,2
2025-02-17,CAD,inflation,0.6666666666666666,3
2025-02-17,CAD,labour,1.0,2
2025-02-17,CHF,growth,0.3333333333333333,3
2025-02-17,CHF,inflation,0.0,2
2025-02-17,CHF,labour,0.0,1
2025-02-18,USD,growth,-0.25,4
2025-02-18,USD,inflation,0.5,4
2025-02-18,USD,labour,0.3333333333333333,6
2025-02-18,EUR,growth,0.6666666666666666,3
2025-02-18,EUR,inflation,0.6666666666666666,3
2025-02-18,EUR,labour,0.0,2
2025-02-18,GBP,growth,0.25,4
2025-02-18,GBP,inflation,-0.6666666666666666,3
2025-02-18,GBP,labour,0.0,3
2025-02-18,JPY,growth,0.0,2
2025-02-18,JPY,inflation,0.5,2
2025-02-18,JPY,labour,1.5,2
2025-02-18,AUD,growth,-0.5,2
2025-02-18,AUD,inflation,0.0,3
2025-02-18,AUD,labour,-0.3333333333333333,3
2025-02-18,NZD,growth,-1.0,2
2025-02-18,NZD,inflation,-1.0,2
2025-02-18,NZD,labour,0.0,3
2025-02-18,CAD,growth,-1.5,2
2025-02-18,CAD,inflation,0.3333333333333333,3
2025-02-18,CAD,labour,1.0,2
2025-02-18,CHF,growth,0.3333333333333333,3
2025-02-18,CHF,inflation,0.0,2
2025-02-18,CHF,labour,0.0,1
2025-02-19,USD,growth,-0.25,4
2025-02-19,USD,inflation,0.5,4
2025-02-19,USD,labour,0.3333333333333333,6
2025-02-19,EUR,growth,0.6666666666666666,3
2025-02-19,EUR,inflation,0.6666666666666666,3
2025-02-19,EUR,labour,0.0,2
2025-02-19,GBP,growth,0.25,4
2025-02-19,GBP,inflation,1.0,3
2025-02-19,GBP,labour,0.0,3
2025-02-19,JPY,growth,0.0,2
2025-02-19,JPY,inflation,0.5,2
2025-02-19,JPY,labour,1.5,2
2025-02-19,AUD,growth,-0.5,2
2025-02-19,AUD,inflation,0.0,3
2025-02-19,AUD,labour,-0.3333333333333333,3
2025-02-19,NZD,growth,-1.0,2
2025-02-19,NZD,inflation,-1.0,2
2025-02-19,NZD,labour,0.0,3
2025-02-19,CAD,growth,-1.5,2
2025-02-19,CAD,inflation,0.3333333333333333,3
2025-02-19,CAD,labour,1.0,2
2025-02-19,CHF,growth,0.3333333333333333,3
2025-02-19,CHF,inflation,0.0,2
2025-02-19,CHF,labour,0.0,1
2025-02-20,USD,growth,-0.25,4
2025-02-20,USD,inflation,0.5,4
2025-02-20,USD,labour,0.3333333333333333,6
2025-02-20,EUR,growth,0.6666666666666666,3
2025-02-20,EUR,inflation,0.6666666666666666,3
2025-02-20,EUR,labour,0.0,2
2025-02-20,GBP,growth,0.25,4
2025-02-20,GBP,inflation,1.0,3
2025-02-20,GBP,labour,0.0,3
2025-02-20,JPY,growth,0.0,2
2025-02-20,JPY,inflation,1.0,2
2025-02-20,JPY,labour,1.5,2
2025-02-20,AUD,growth,-0.5,2
2025-02-20,AUD,inflation,0.0,3
2025-02-20,AUD,labour,-0.3333333333333333,3
2025-02-20,NZD,growth,-1.0,2
2025-02-20,NZD,inflation,-1.0,2
2025-02-20,NZD,labour,0.0,3
2025-02-20,CAD,growth,-1.5,2
2025-02-20,CAD,inflation,0.6666666666666666,3
2025-02-20,CAD,labour,1.0,2
2025-02-20,CHF,growth,0.3333333333333333,3
2025-02-20,CHF,inflation,0.0,2
2025-02-20,CHF,labour,0.0,1
2025-02-21,USD,growth,-0.25,4
2025-02-21,USD,inflation,0.5,4
2025-02-21,USD,labour,0.3333333333333333,6
2025-02-21,EUR,growth,0.6666666666666666,3
2025-02-21,EUR,inflation,0.6666666666666666,3
2025-02-21,EUR,labour,0.0,2
2025-02-21,GBP,growth,0.5,4
2025-02-21,GBP,inflation,1.0,3
2025-02-21,GBP,labour,0.0,3
2025-02-21,JPY,growth,0.0,2
2025-02-21,JPY,inflation,1.0,2
2025-02-21,JPY,labour,1.5,2
2025-02-21,AUD,growth,-0.5,2
2025-02-21,AUD,inflation,0.0,3
2025-02-21,AUD,labour,-0.3333333333333333,3
2025-02-21,NZD,growth,-1.0,2
2025-02-21,NZD,inflation,-1.0,2
2025-02-21,NZD,labour,0.0,3
2025-02-21,CAD,growth,0.0,2
2025-02-21,CAD,inflation,0.6666666666666666,3
2025-02-21,CAD,labour,1.0,2
2025-02-21,CHF,growth,0.3333333333333333,3
2025-02-21,CHF,inflation,0.0,2
2025-02-21,CHF,labour,0.0,1
2025-02-22,USD,growth,-0.25,4
2025-02-22,USD,inflation,0.5,4
2025-02-22,USD,labour,0.3333333333333333,6
2025-02-22,EUR,growth,0.6666666666666666,3
2025-02-22,EUR,inflation,0.6666666666666666,3
2025-02-22,EUR,labour,0.0,2
2025-02-22,GBP,growth,0.5,4
2025-02-22,GBP,inflation,1.0,3
2025-02-22,GBP,labour,0.0,3
2025-02-22,JPY,growth,0.0,2
2025-02-22,JPY,inflation,1.0,2
2025-02-22,JPY,labour,1.5,2
2025-02-22,AUD,growth,-0.5,2
2025-02-22,AUD,inflation,0.0,3
2025-02-22,AUD,labour,-0.3333333333333333,3
2025-02-22,NZD,growth,-1.0,2
2025-02-22,NZD,inflation,-1.0,2
2025-02-22,NZD,labour,0.0,3
2025-02-22,CAD,growth,0.0,2
2025-02-22,CAD,inflation,0.6666666666666666,3
2025-02-22,CAD,labour,1.0,2
2025-02-22,CHF,growth,0.3333333333333333,3
2025-02-22,CHF,inflation,0.0,2
2025-02-22,CHF,labour,0.0,1
2025-02-23,USD,growth,-0.25,4
2025-02-23,USD,inflation,0.5,4
2025-02-23,USD,labour,0.3333333333333333,6
2025-02-23,EUR,growth,0.6666666666666666,3
2025-02-23,EUR,inflation,0.6666666666666666,3
2025-02-23,EUR,labour,0.0,2
2025-02-23,GBP,growth,0.5,4
2025-02-23,GBP,inflation,1.0,3
2025-02-23,GBP,labour,0.0,3
2025-02-23,JPY,growth,0.0,2
2025-02-23,JPY,inflation,1.0,2
2025-02-23,JPY,labour,1.5,2
2025-02-23,AUD,growth,-0.5,2
2025-02-23,AUD,inflation,0.0,3
2025-02-23,AUD,labour,-0.3333333333333333,3
2025-02-23,NZD,growth,-1.0,2
2025-02-23,NZD,inflation,-1.0,2
2025-02-23,NZD,labour,0.0,3
2025-02-23,CAD,growth,0.0,2
2025-02-23,CAD,inflation,0.6666666666666666,3
2025-02-23,CAD,labour,1.0,2
2025-02-23,CHF,growth,0.3333333333333333,3
2025-02-23,CHF,inflation,0.0,2
2025-02-23,CHF,labour,0.0,1
2025-02-24,USD,growth,-0.25,4
2025-02-24,USD,inflation,0.5,4
2025-02-24,USD,labour,0.3333333333333333,6
2025-02-24,EUR,growth,0.6666666666666666,3
2025-02-24,EUR,inflation,0.6666666666666666,3
2025-02-24,EUR,labour,0.0,2
2025-02-24,GBP,growth,0.5,4
2025-02-24,GBP,inflation,1.0,3
2025-02-24,GBP,labour,0.0,3
2025-02-24,JPY,growth,0.0,2
2025-02-24,JPY,inflation,1.0,2
2025-02-24,JPY,labour,1.5,2
2025-02-24,AUD,growth,-0.5,2
2025-02-24,AUD,inflation,0.0,3
2025-02-24,AUD,labour,-0.3333333333333333,3
2025-02-24,NZD,growth,-1.0,2
2025-02-24,NZD,inflation,-1.0,2
2025-02-24,NZD,labour,0.0,3
2025-02-24,CAD,growth,0.0,2
2025-02-24,CAD,inflation,0.6666666666666666,3
2025-02-24,CAD,labour,1.0,2
2025-02-24,CHF,growth,0.3333333333333333,3
2025-02-24,CHF,inflation,0.0,2
2025-02-24,CHF,labour,0.0,1
2025-02-25,USD,growth,-0.25,4
2025-02-25,USD,inflation,0.5,4
2025-02-25,USD,labour,0.3333333333333333,6
2025-02-25,EUR,growth,0.6666666666666666,3
2025-02-25,EUR,inflation,0.6666666666666666,3
2025-02-25,EUR,labour,0.0,2
2025-02-25,GBP,growth,0.5,4
2025-02-25,GBP,inflation,1.0,3
2025-02-25,GBP,labour,0.0,3
2025-02-25,JPY,growth,0.0,2
2025-02-25,JPY,inflation,1.0,2
2025-02-25,JPY,labour,1.5,2
2025-02-25,AUD,growth,-0.5,2
2025-02-25,AUD,inflation,0.0,3
2025-02-25,AUD,labour,-0.3333333333333333,3
2025-02-25,NZD,growth,-1.0,2
2025-02-25,NZD,inflation,-1.0,2
2025-02-25,NZD,labour,0.0,3
2025-02-25,CAD,growth,0.0,2
2025-02-25,CAD,inflation,0.6666666666666666,3
2025-02-25,CAD,labour,1.0,2
2025-02-25,CHF,growth,0.3333333333333333,3
2025-02-25,CHF,inflation,0.0,2
2025-02-25,CHF,labour,0.0,1
2025-02-26,USD,growth,-0.25,4
2025-02-26,USD,inflation,0.5,4
2025-02-26,USD,labour,0.3333333333333333,6
2025-02-26,EUR,growth,0.6666666666666666,3
2025-02-26,EUR,inflation,0.6666666666666666,3
2025-02-26,EUR,labour,0.0,2
2025-02-26,GBP,growth,0.5,4
2025-02-26,GBP,inflation,1.0,3
2025-02-26,GBP,labour,0.0,3
2025-02-26,JPY,growth,0.0,2
2025-02-26,JPY,inflation,1.0,2
2025-02-26,JPY,labour,1.5,2
2025-02-26,AUD,growth,-0.5,2
2025-02-26,AUD,inflation,-0.3333333333333333,3
2025-02-26,AUD,labour,-0.3333333333333333,3
2025-02-26,NZD,growth,-1.0,2
2025-02-26,NZD,inflation,-1.0,2
2025-02-26,NZD,labour,0.0,3
2025-02-26,CAD,growth,0.0,2
2025-02-26,CAD,inflation,0.6666666666666666,3
2025-02-26,CAD,labour,1.0,2
2025-02-26,CHF,growth,0.3333333333333333,3
2025-02-26,CHF,inflation,0.0,2
2025-02-26,CHF,labour,0.0,1
2025-02-27,USD,growth,-0.25,4
2025-02-27,USD,inflation,0.5,4
2025-02-27,USD,labour,0.0,6
2025-02-27,EUR,growth,0.6666666666666666,3
2025-02-27,EUR,inflation,0.6666666666666666,3
2025-02-27,EUR,labour,0.0,2
2025-02-27,GBP,growth,0.5,4
2025-02-27,GBP,inflation,1.0,3
2025-02-27,GBP,labour,0.0,3
2025-02-27,JPY,growth,0.0,2
2025-02-27,JPY,inflation,1.0,2
2025-02-27,JPY,labour,1.5,2
2025-02-27,AUD,growth,-0.5,2
2025-02-27,AUD,inflation,-0.3333333333333333,3
2025-02-27,AUD,labour,-0.3333333333333333,3
2025-02-27,NZD,growth,-1.0,2
2025-02-27,NZD,inflation,-1.0,2
2025-02-27,NZD,labour,0.0,3
2025-02-27,CAD,growth,0.0,2
2025-02-27,CAD,inflation,0.6666666666666666,3
2025-02-27,CAD,labour,1.0,2
2025-02-27,CHF,growth,0.3333333333333333,3
2025-02-27,CHF,inflation,0.0,2
2025-02-27,CHF,labour,0.0,1
2025-02-28,USD,growth,-0.25,4
2025-02-28,USD,inflation,0.5,4
2025-02-28,USD,labour,0.0,6
2025-02-28,EUR,growth,0.6666666666666666,3
2025-02-28,EUR,inflation,0.6666666666666666,3
2025-02-28,EUR,labour,0.0,2
2025-02-28,GBP,growth,0.5,4
2025-02-28,GBP,inflation,1.0,3
2025-02-28,GBP,labour,0.0,3
2025-02-28,JPY,growth,0.0,2
2025-02-28,JPY,inflation,1.0,2
2025-02-28,JPY,labour,1.5,2
2025-02-28,AUD,growth,-0.5,2
2025-02-28,AUD,inflation,-0.3333333333333333,3
2025-02-28,AUD,labour,-0.3333333333333333,3
2025-02-28,NZD,growth,-1.0,2
2025-02-28,NZD,inflation,-1.0,2
2025-02-28,NZD,labour,0.0,3
2025-02-28,CAD,growth,0.0,2
2025-02-28,CAD,inflation,0.6666666666666666,3
2025-02-28,CAD,labour,1.0,2
2025-02-28,CHF,growth,0.0,3
2025-02-28,CHF,inflation,0.0,2
2025-02-28,CHF,labour,0.0,1
2025-03-01,USD,growth,-0.25,4
2025-03-01,USD,inflation,0.5,4
2025-03-01,USD,labour,0.0,6
2025-03-01,EUR,growth,0.6666666666666666,3
2025-03-01,EUR,inflation,0.6666666666666666,3
2025-03-01,EUR,labour,0.0,2
2025-03-01,GBP,growth,0.5,4
2025-03-01,GBP,inflation,1.0,3
2025-03-01,GBP,labour,0.0,3
2025-03-01,JPY,growth,0.0,2
2025-03-01,JPY,inflation,1.0,2
2025-03-01,JPY,labour,1.5,2
2025-03-01,AUD,growth,-0.5,2
2025-03-01,AUD,inflation,-0.3333333333333333,3
2025-03-01,AUD,labour,-0.3333333333333333,3
2025-03-01,NZD,growth,-1.0,2
2025-03-01,NZD,inflation,-1.0,2
2025-03-01,NZD,labour,0.0,3
2025-03-01,CAD,growth,0.0,2
2025-03-01,CAD,inflation,0.6666666666666666,3
2025-03-01,CAD,labour,1.0,2
2025-03-01,CHF,growth,0.0,3
2025-03-01,CHF,inflation,0.0,2
2025-03-01,CHF,labour,0.0,1
2025-03-02,USD,growth,-0.25,4
2025-03-02,USD,inflation,0.5,4
2025-03-02,USD,labour,0.0,6
2025-03-02,EUR,growth,0.6666666666666666,3
2025-03-02,EUR,inflation,0.6666666666666666,3
2025-03-02,EUR,labour,0.0,2
2025-03-02,GBP,growth,0.5,4
2025-03-02,GBP,inflation,1.0,3
2025-03-02,GBP,labour,0.0,3
2025-03-02,JPY,growth,0.0,2
2025-03-02,JPY,inflation,1.0,2
2025-03-02,JPY,labour,1.5,2
2025-03-02,AUD,growth,-0.5,2
2025-03-02,AUD,inflation,-0.3333333333333333,3
2025-03-02,AUD,labour,-0.3333333333333333,3
2025-03-02,NZD,growth,-1.0,2
2025-03-02,NZD,inflation,-1.0,2
2025-03-02,NZD,labour,0.0,3
2025-03-02,CAD,growth,0.0,2
2025-03-02,CAD,inflation,0.6666666666666666,3
2025-03-02,CAD,labour,1.0,2
2025-03-02,CHF,growth,0.0,3
2025-03-02,CHF,inflation,0.0,2
2025-03-02,CHF,labour,0.0,1
2025-03-03,USD,growth,-0.5,4
2025-03-03,USD,inflation,0.5,4
2025-03-03,USD,labour,0.0,6
2025-03-03,EUR,growth,0.6666666666666666,3
2025-03-03,EUR,inflation,0.6666666666666666,3
2025-03-03,EUR,labour,0.0,2
2025-03-03,GBP,growth,0.75,4
2025-03-03,GBP,inflation,1.0,3
2025-03-03,GBP,labour,0.0,3
2025-03-03,JPY,growth,0.0,2
2025-03-03,JPY,inflation,1.0,2
2025-03-03,JPY,labour,0.5,2
2025-03-03,AUD,growth,-0.5,2
2025-03-03,AUD,inflation,-0.3333333333333333,3
2025-03-03,AUD,labour,-0.3333333333333333,3
2025-03-03,NZD,growth,-1.0,2
2025-03-03,NZD,inflation,-1.0,2
2025-03-03,NZD,labour,0.0,3
2025-03-03,CAD,growth,0.0,2
2025-03-03,CAD,inflation,0.6666666666666666,3
2025-03-03,CAD,labour,1.0,2
2025-03-03,CHF,growth,0.0,3
2025-03-03,CHF,inflation,0.0,2
2025-03-03,CHF,labour,0.0,1
2025-03-04,USD,growth,-0.5,4
2025-03-04,USD,inflation,0.5,4
2025-03-04,USD,labour,0.0,6
2025-03-04,EUR,growth,0.6666666666666666,3
2025-03-04,EUR,inflation,0.6666666666666666,3
2025-03-04,EUR,labour,0.5,2
2025-03-04,GBP,growth,0.75,4
2025-03-04,GBP,inflation,1.0,3
2025-03-04,GBP,labour,0.0,3
2025-03-04,JPY,growth,0.0,2
2025-03-04,JPY,inflation,1.0,2
2025-03-04,JPY,labour,0.5,2
2025-03-04,AUD,growth,-1.0,2
2025-03-04,AUD,inflation,-0.3333333333333333,3
2025-03-04,AUD,labour,-0.3333333333333333,3
2025-03-04,NZD,growth,-1.0,2
2025-03-04,NZD,inflation,-1.0,2
2025-03-04,NZD,labour,0.0,3
2025-03-04,CAD,growth,0.0,2
2025-03-04,CAD,inflation,0.6666666666666666,3
2025-03-04,CAD,labour,1.0,2
2025-03-04,CHF,growth,0.0,3
2025-03-04,CHF,inflation,0.0,2
2025-03-04,CHF,labour,0.0,1
2025-03-05,USD,growth,-0.5,4
2025-03-05,USD,inflation,0.5,4
2025-03-05,USD,labour,-0.16666666666666666,6
2025-03-05,EUR,growth,0.6666666666666666,3
2025-03-05,EUR,inflation,1.3333333333333333,3
2025-03-05,EUR,labour,0.5,2
2025-03-05,GBP,growth,1.0,4
2025-03-05,GBP,inflation,1.0,3
2025-03-05,GBP,labour,0.0,3
2025-03-05,JPY,growth,0.0,2
2025-03-05,JPY,inflation,1.0,2
2025-03-05,JPY,labour,0.5,2
2025-03-05,AUD,growth,0.0,2
2025-03-05,AUD,inflation,-0.3333333333333333,3
2025-03-05,AUD,labour,-0.3333333333333333,3
2025-03-05,NZD,growth,-1.0,2
2025-03-05,NZD,inflation,-1.0,2
2025-03-05,NZD,labour,0.0,3
2025-03-05,CAD,growth,0.0,2
2025-03-05,CAD,inflation,0.6666666666666666,3
2025-03-05,CAD,labour,1.0,2
2025-03-05,CHF,growth,0.0,3
2025-03-05,CHF,inflation,0.0,2
2025-03-05,CHF,labour,0.0,1
2025-03-06,USD,growth,-0.5,4
2025-03-06,USD,inflation,0.5,4
2025-03-06,USD,labour,0.3333333333333333,6
2025-03-06,EUR,growth,0.0,3
2025-03-06,EUR,inflation,1.3333333333333333,3
2025-03-06,EUR,labour,0.5,2
2025-03-06,GBP,growth,1.0,4
2025-03-06,GBP,inflation,1.0,3
2025-03-06,GBP,labour,0.0,3
2025-03-06,JPY,growth,0.0,2
2025-03-06,JPY,inflation,1.0,2
2025-03-06,JPY,labour,0.5,2
2025-03-06,AUD,growth,0.0,2
2025-03-06,AUD,inflation,-0.3333333333333333,3
2025-03-06,AUD,labour,-0.3333333333333333,3
2025-03-06,NZD,growth,-1.0,2
2025-03-06,NZD,inflation,-1.0,2
2025-03-06,NZD,labour,0.0,3
2025-03-06,CAD,growth,0.0,2
2025-03-06,CAD,inflation,0.6666666666666666,3
2025-03-06,CAD,labour,1.0,2
2025-03-06,CHF,growth,0.0,3
2025-03-06,CHF,inflation,0.0,2
2025-03-06,CHF,labour,0.0,1
2025-03-07,USD,growth,-0.5,4
2025-03-07,USD,inflation,0.5,4
2025-03-07,USD,labour,-0.3333333333333333,6
2025-03-07,EUR,growth,0.0,3
2025-03-07,EUR,inflation,1.3333333333333333,3
2025-03-07,EUR,labour,0.5,2
2025-03-07,GBP,growth,1.0,4
2025-03-07,GBP,inflation,1.0,3
2025-03-07,GBP,labour,0.0,3
2025-03-07,JPY,growth,0.0,2
2025-03-07,JPY,inflation,1.0,2
2025-03-07,JPY,labour,0.5,2
2025-03-07,AUD,growth,0.0,2
2025-03-07,AUD,inflation,-0.3333333333333333,3
2025-03-07,AUD,labour,-0.3333333333333333,3
2025-03-07,NZD,growth,-1.0,2
2025-03-07,NZD,inflation,-1.0,2
2025-03-07,NZD,labour,0.0,3
2025-03-07,CAD,growth,0.0,2
2025-03-07,CAD,inflation,0.6666666666666666,3
2025-03-07,CAD,labour,0.0,2
2025-03-07,CHF,growth,0.0,3
2025-03-07,CHF,inflation,0.0,2
2025-03-07,CHF,labour,0.0,1
2025-03-08,USD,growth,-0.5,4
2025-03-08,USD,inflation,0.5,4
2025-03-08,USD,labour,-0.3333333333333333,6
2025-03-08,EUR,growth,0.0,3
2025-03-08,EUR,inflation,1.3333333333333333,3
2025-03-08,EUR,labour,0.5,2
2025-03-08,GBP,growth,1.0,4
2025-03-08,GBP,inflation,1.0,3
2025-03-08,GBP,labour,0.0,3
2025-03-08,JPY,growth,0.0,2
2025-03-08,JPY,inflation,1.0,2
2025-03-08,JPY,labour,0.5,2
2025-03-08,AUD,growth,0.0,2
2025-03-08,AUD,inflation,-0.3333333333333333,3
2025-03-08,AUD,labour,-0.3333333333333333,3
2025-03-08,NZD,growth,-1.0,2
2025-03-08,NZD,inflation,-1.0,2
2025-03-08,NZD,labour,0.0,3
2025-03-08,CAD,growth,0.0,2
2025-03-08,CAD,inflation,0.6666666666666666,3
2025-03-08,CAD,labour,0.0,2
2025-03-08,CHF,growth,0.0,3
2025-03-08,CHF,inflation,0.0,2
2025-03-08,CHF,labour,0.0,1
2025-03-09,USD,growth,-0.5,4
2025-03-09,USD,inflation,0.5,4
2025-03-09,USD,labour,-0.3333333333333333,6
2025-03-09,EUR,growth,0.0,3
2025-03-09,EUR,inflation,1.3333333333333333,3
2025-03-09,EUR,labour,0.5,2
2025-03-09,GBP,growth,1.0,4
2025-03-09,GBP,inflation,1.0,3
2025-03-09,GBP,labour,0.0,3
2025-03-09,JPY,growth,0.0,2
2025-03-09,JPY,inflation,1.0,2
2025-03-09,JPY,labour,-0.5,2
2025-03-09,AUD,growth,0.0,2
2025-03-09,AUD,inflation,-0.3333333333333333,3
2025-03-09,AUD,labour,-0.3333333333333333,3
2025-03-09,NZD,growth,-1.0,2
2025-03-09,NZD,inflation,-1.0,2
2025-03-09,NZD,labour,0.0,3
2025-03-09,CAD,growth,0.0,2
2025-03-09,CAD,inflation,0.6666666666666666,3
2025-03-09,CAD,labour,0.0,2
2025-03-09,CHF,growth,0.0,3
2025-03-09,CHF,inflation,0.0,2
2025-03-09,CHF,labour,0.0,1
2025-03-10,USD,growth,-0.5,4
2025-03-10,USD,inflation,0.5,4
2025-03-10,USD,labour,-0.3333333333333333,6
2025-03-10,EUR,growth,0.0,3
2025-03-10,EUR,inflation,1.3333333333333333,3
2025-03-10,EUR,labour,0.5,2
2025-03-10,GBP,growth,1.0,4
2025-03-10,GBP,inflation,1.0,3
2025-03-10,GBP,labour,0.0,3
2025-03-10,JPY,growth,0.0,2
2025-03-10,JPY,inflation,1.0,2
2025-03-10,JPY,labour,-0.5,2
2025-03-10,AUD,growth,0.0,2
2025-03-10,AUD,inflation,-0.3333333333333333,3
2025-03-10,AUD,labour,-0.3333333333333333,3
2025-03-10,NZD,growth,-1.0,2
2025-03-10,NZD,inflation,-1.0,2
2025-03-10,NZD,labour,0.0,3
2025-03-10,CAD,growth,0.0,2
2025-03-10,CAD,inflation,0.6666666666666666,3
2025-03-10,CAD,labour,0.0,2
2025-03-10,CHF,growth,0.0,3
2025-03-10,CHF,inflation,0.0,2
2025-03-10,CHF,labour,0.0,1
2025-03-11,USD,growth,-0.5,4
2025-03-11,USD,inflation,0.5,4
2025-03-11,USD,labour,-0.16666666666666666,6
2025-03-11,EUR,growth,0.0,3
2025-03-11,EUR,inflation,1.3333333333333333,3
2025-03-11,EUR,labour,0.5,2
2025-03-11,GBP,growth,1.0,4
2025-03-11,GBP,inflation,1.0,3
2025-03-11,GBP,labour,0.0,3
2025-03-11,JPY,growth,0.0,2
2025-03-11,JPY,inflation,1.0,2
2025-03-11,JPY,labour,-0.5,2
2025-03-11,AUD,growth,0.0,2
2025-03-11,AUD,inflation,-0.3333333333333333,3
2025-03-11,AUD,labour,-0.3333333333333333,3
2025-03-11,NZD,growth,-1.0,2
2025-03-11,NZD,inflation,-1.0,2
2025-03-11,NZD,labour,0.0,3
2025-03-11,CAD,growth,0.0,2
2025-03-11,CAD,inflation,0.6666666666666666,3
2025-03-11,CAD,labour,0.0,2
2025-03-11,CHF,growth,0.0,3
2025-03-11,CHF,inflation,0.0,2
2025-03-11,CHF,labour,0.0,1
2025-03-12,USD,growth,-0.5,4
2025-03-12,USD,inflation,-0.5,4
2025-03-12,USD,labour,-0.16666666666666666,6
2025-03-12,EUR,growth,0.0,3
2025-03-12,EUR,inflation,1.3333333333333333,3
2025-03-12,EUR,labour,0.5,2
2025-03-12,GBP,growth,1.0,4
2025-03-12,GBP,inflation,1.0,3
2025-03-12,GBP,labour,0.0,3
2025-03-12,JPY,growth,0.0,2
2025-03-12,JPY,inflation,1.0,2
2025-03-12,JPY,labour,-0.5,2
2025-03-12,AUD,growth,0.0,2
2025-03-12,AUD,inflation,-0.3333333333333333,3
2025-03-12,AUD,labour,-0.3333333333333333,3
2025-03-12,NZD,growth,-1.0,2
2025-03-12,NZD,inflation,-1.0,2
2025-03-12,NZD,labour,0.0,3
2025-03-12,CAD,growth,0.0,2
2025-03-12,CAD,inflation,0.6666666666666666,3
2025-03-12,CAD,labour,0.0,2
2025-03-12,CHF,growth,0.0,3
2025-03-12,CHF,inflation,0.0,2
2025-03-12,CHF,labour,0.0,1
2025-03-13,USD,growth,-0.5,4
2025-03-13,USD,inflation,-0.5,4
2025-03-13,USD,labour,-0.3333333333333333,6
2025-03-13,EUR,growth,0.0,3
2025-03-13,EUR,inflation,1.3333333333333333,3
2025-03-13,EUR,labour,0.5,2
2025-03-13,GBP,growth,1.0,4
2025-03-13,GBP,inflation,1.0,3
2025-03-13,GBP,labour,0.0,3
2025-03-13,JPY,growth,0.0,2
2025-03-13,JPY,inflation,1.0,2
2025-03-13,JPY,labour,-0.5,2
2025-03-13,AUD,growth,0.0,2
2025-03-13,AUD,inflation,-0.3333333333333333,3
2025-03-13,AUD,labour,-0.3333333333333333,3
2025-03-13,NZD,growth,-1.0,2
2025-03-13,NZD,inflation,-1.0,2
2025-03-13,NZD,labour,0.0,3
2025-03-13,CAD,growth,0.0,2
2025-03-13,CAD,inflation,0.6666666666666666,3
2025-03-13,CAD,labour,0.0,2
2025-03-13,CHF,growth,0.0,3
2025-03-13,CHF,inflation,0.0,2
2025-03-13,CHF,labour,0.0,1
2025-03-14,USD,growth,-0.5,4
2025-03-14,USD,inflation,-0.5,4
2025-03-14,USD,labour,-0.3333333333333333,6
2025-03-14,EUR,growth,0.0,3
2025-03-14,EUR,inflation,1.3333333333333333,3
2025-03-14,EUR,labour,0.5,2
2025-03-14,GBP,growth,0.0,4
2025-03-14,GBP,inflation,1.0,3
2025-03-14,GBP,labour,0.0,3
2025-03-14,JPY,growth,0.0,2
