as_of,variant,symbol,cls,score,bias,r5,r10
2025-11-05,V4.1,GBPNZD,fx,-0.8854166666666669,Neutral,0.005526182025137327,0.010995885774860215
2025-11-05,V4.1,GBPCAD,fx,-2.2395833333333335,Bearish,-0.0009347978499650855,-0.003619624233003882
2025-11-05,V4.1,AUDJPY,fx,1.5625,Bullish,0.0098633309706595,0.015413950423783795
2025-11-05,V4.1,NZDJPY,fx,0.20833333333333337,Neutral,0.005199545470197187,0.00912503012981647
2025-11-05,V4.1,CADJPY,fx,1.5625,Bullish,0.011726121768445674,0.02402022756005051
2025-11-05,V4.1,CHFJPY,fx,-0.625,Neutral,0.02026105591272165,0.025821262524944544
2025-11-05,V4.1,AUDNZD,fx,1.3541666666666665,Bullish,0.005638147689840833,0.0073810063265769
2025-11-05,V4.1,AUDCAD,fx,0.0,Neutral,-0.0018522957571531773,-0.008389810194164182
2025-11-05,V4.1,AUDCHF,fx,2.1875,Bullish,-0.010181210348364611,-0.010143220757512506
2025-11-05,V4.1,NZDCAD,fx,-1.3541666666666665,Bearish,-0.006443686691404937,-0.014479490522515182
2025-11-05,V4.1,NZDCHF,fx,0.8333333333333334,Neutral,-0.014744429882044496,-0.01618610747051108
2025-11-05,V4.1,CADCHF,fx,2.1875,Bullish,-0.008369514045090565,-0.0017610852469878147
2025-11-05,V4.1,DJIA,cross-asset,-0.8333333333333333,Neutral,0.01969949140800553,-0.02525852018316077
2025-11-05,V4.1,SP500,cross-asset,-0.8333333333333333,Neutral,0.007190859226798851,-0.01842565769157245
2025-11-05,V4.1,NASDAQ,cross-asset,-0.8333333333333333,Neutral,-0.003136375708906791,-0.028582811255018936
2025-11-05,V4.1,DAX,cross-asset,-0.8333333333333333,Neutral,0.013414710095285498,-0.034784413858960805
2025-11-05,V4.1,NIKKEI,cross-asset,0.41666666666666674,Neutral,0.003457909234766632,-0.026608318518373753
2025-11-05,V4.1,FTSE100,cross-asset,1.25,Neutral,0.0,0.0
2025-11-05,V4.1,GOLD,cross-asset,-0.9523809523809523,Neutral,0.054355502275703405,0.02481031618576579
2025-11-05,V4.1,SILVER,cross-asset,-0.9523809523809523,Neutral,0.10927766318728249,0.06902514740504628
2025-11-05,V4.2,US-DOLLAR,single,-2.1566953337561308,Bearish,,
2025-11-05,V4.2,EURUSD,fx,1.1160322831745797,Neutral,0.008710104068775815,0.003950436810413738
2025-11-05,V4.2,GBPUSD,fx,-0.1461571627331839,Neutral,0.006206753867727066,0.0005133981594294124
2025-11-05,V4.2,USDJPY,fx,0.09412859893085934,Neutral,0.004659614511000054,0.01991044194950997
2025-11-05,V4.2,USDCHF,fx,0.2532620651768316,Neutral,-0.01540398429978529,-0.005936952282208918
2025-11-05,V4.2,USDCAD,fx,-2.508702552223447,Bearish,-0.007152325391818426,-0.00416805483685756
2025-11-05,V4.2,AUDUSD,fx,2.444570755965948,Bullish,0.005287426990470356,-0.004257608361512344
2025-11-05,V4.2,NZDUSD,fx,0.600850304010407,Neutral,0.0007948142783971157,-0.01043856085627981
2025-11-05,V4.2,EURGBP,fx,1.2621894459077636,Neutral,0.0024991764077746392,0.0035556464346975236
2025-11-05,V4.2,EURJPY,fx,1.210160882105439,Neutral,0.013302918059445279,0.023822160990152552
2025-11-05,V4.2,EURCHF,fx,1.3692943483514113,Bullish,-0.006762568270760716,-0.0019244828624263022
2025-11-05,V4.2,EURAUD,fx,-1.3285384727913683,Bearish,0.003371620587852009,0.008301553212106239
2025-11-05,V4.2,EURNZD,fx,0.5151819791641729,Neutral,0.007998855897306978,0.014498542748509369
2025-11-05,V4.2,EURCAD,fx,-1.3926702690488675,Bearish,0.0015182092536705216,-0.00016046114063195116
2025-11-05,V4.2,GBPJPY,fx,-0.05202856380232457,Neutral,0.0101879474940334,0.01971459824980104
2025-11-05,V4.2,GBPCHF,fx,0.10710490244364768,Neutral,-0.009280478796946712,-0.005359949999052982
2025-11-05,V4.2,GBPAUD,fx,-2.590727918699132,Bearish,0.0009083604094608511,0.004821297557907833
2025-11-05,V4.2,GBPNZD,fx,-0.7470074667435909,Neutral,0.005526182025137327,0.010995885774860215
2025-11-05,V4.2,GBPCAD,fx,-2.654859714956631,Bearish,-0.0009347978499650855,-0.003619624233003882
2025-11-05,V4.2,AUDJPY,fx,2.5386993548968073,Bullish,0.0098633309706595,0.015413950423783795
2025-11-05,V4.2,NZDJPY,fx,0.6949789029412663,Neutral,0.005199545470197187,0.00912503012981647
2025-11-05,V4.2,CADJPY,fx,2.6028311511543065,Bullish,0.011726121768445674,0.02402022756005051
2025-11-05,V4.2,CHFJPY,fx,-0.15913346624597224,Neutral,0.02026105591272165,0.025821262524944544
2025-11-05,V4.2,AUDNZD,fx,1.843720451955541,Bullish,0.005638147689840833,0.0073810063265769
2025-11-05,V4.2,AUDCAD,fx,-0.06413179625749921,Neutral,-0.0018522957571531773,-0.008389810194164182
2025-11-05,V4.2,AUDCHF,fx,2.6978328211427796,Bullish,-0.010181210348364611,-0.010143220757512506
2025-11-05,V4.2,NZDCAD,fx,-1.9078522482130402,Bearish,-0.006443686691404937,-0.014479490522515182
2025-11-05,V4.2,NZDCHF,fx,0.8541123691872385,Neutral,-0.014744429882044496,-0.01618610747051108
2025-11-05,V4.2,CADCHF,fx,2.7619646174002788,Bullish,-0.008369514045090565,-0.0017610852469878147
2025-11-05,V4.2,DJIA,cross-asset,-0.8333333333333333,Neutral,0.01969949140800553,-0.02525852018316077
2025-11-05,V4.2,SP500,cross-asset,-0.8333333333333333,Neutral,0.007190859226798851,-0.01842565769157245
2025-11-05,V4.2,NASDAQ,cross-asset,-0.8333333333333333,Neutral,-0.003136375708906791,-0.028582811255018936
2025-11-05,V4.2,DAX,cross-asset,0.41666666666666674,Neutral,0.013414710095285498,-0.034784413858960805
2025-11-05,V4.2,NIKKEI,cross-asset,0.41666666666666674,Neutral,0.003457909234766632,-0.026608318518373753
2025-11-05,V4.2,FTSE100,cross-asset,0.0,Neutral,0.0,0.0
2025-11-05,V4.2,GOLD,cross-asset,1.9047619047619049,Bullish,0.054355502275703405,0.02481031618576579
2025-11-05,V4.2,SILVER,cross-asset,1.9047619047619049,Bullish,0.10927766318728249,0.06902514740504628
2025-11-06,V4.0,US-DOLLAR,single,-0.8333333333333333,Neutral,,
2025-11-06,V4.0,EURUSD,fx,0.9374999999999999,Neutral,0.007560732689559702,-0.0016108777551638864
2025-11-06,V4.0,GBPUSD,fx,-1.09375,Neutral,0.00423273978547023,-0.004948346871502807
2025-11-06,V4.0,USDJPY,fx,-0.10416666666666663,Neutral,0.009578005867018735,0.028688283603054865
2025-11-06,V4.0,USDCHF,fx,1.25,Neutral,-0.016783685215967403,-0.000632644453816944
2025-11-06,V4.0,USDCAD,fx,-1.3541666666666665,Bearish,-0.005851184404397691,-0.0014663379802788423
2025-11-06,V4.0,AUDUSD,fx,1.6666666666666665,Bullish,0.007763783416682157,-0.0061276779650553115
2025-11-06,V4.0,NZDUSD,fx,0.625,Neutral,0.003372262255511016,-0.00922934933087216
2025-11-06,V4.0,EURGBP,fx,2.03125,Bullish,0.003654121986202963,0.003654121986202963
2025-11-06,V4.0,EURJPY,fx,0.8333333333333333,Neutral,0.017605932803079538,0.027603385320841056
2025-11-06,V4.0,EURCHF,fx,2.1875,Bullish,-0.009280967027294418,-0.0021831243412986368
2025-11-06,V4.0,EURAUD,fx,-0.7291666666666667,Neutral,-0.0002190334447221831,0.004532307433096516
2025-11-06,V4.0,EURNZD,fx,0.31249999999999994,Neutral,0.004220645993317396,0.007654805869824477
2025-11-06,V4.0,EURCAD,fx,-0.41666666666666674,Neutral,0.0016083190610363118,-0.0031061429194060297
2025-11-06,V4.0,GBPJPY,fx,-1.1979166666666665,Neutral,0.014288060436853156,0.024196638747468135
2025-11-06,V4.0,GBPCHF,fx,0.15625,Neutral,-0.012651285930408651,-0.00546520423600616
2025-11-06,V4.0,GBPAUD,fx,-2.7604166666666665,Bearish,-0.003614404289883133,0.001214676851518215
2025-11-06,V4.0,GBPNZD,fx,-1.7187499999999998,Bearish,0.0008720006185620743,0.004368594231909162
2025-11-06,V4.0,GBPCAD,fx,-2.4479166666666665,Bearish,-0.0017807132566006745,-0.006410567723762806
2025-11-06,V4.0,AUDJPY,fx,1.5625,Bullish,0.01739209431905353,0.022459320870513277
2025-11-06,V4.0,NZDJPY,fx,0.5208333333333333,Neutral,0.012947050627031942,0.019368323269855825
2025-11-06,V4.0,CADJPY,fx,1.25,Neutral,0.015533711754118773,0.03033827126309485
2025-11-06,V4.0,CHFJPY,fx,-1.3541666666666665,Bearish,0.02672377867689346,0.029445742711097456
2025-11-06,V4.0,AUDNZD,fx,1.0416666666666667,Neutral,0.0054867056251795,0.004310982991212464
2025-11-06,V4.0,AUDCAD,fx,0.3125,Neutral,0.0018808914550663136,-0.007501694989392793
2025-11-06,V4.0,AUDCHF,fx,2.9166666666666665,Bullish,-0.009086726478030771,-0.00670960815888344
2025-11-06,V4.0,NZDCAD,fx,-0.7291666666666667,Neutral,-0.001498042473910166,-0.009516975716605591
2025-11-06,V4.0,NZDCHF,fx,1.8749999999999998,Bullish,-0.01336656593951957,-0.009660983302821058
2025-11-06,V4.0,CADCHF,fx,2.6041666666666665,Bullish,-0.010906731662838176,0.0009293517333286427
2025-11-06,V4.0,DJIA,cross-asset,0.41666666666666674,Neutral,0.010830217349203863,-0.02619980463471161
2025-11-06,V4.0,SP500,cross-asset,0.41666666666666674,Neutral,0.00014839877719396988,-0.03059982785741855
2025-11-06,V4.0,NASDAQ,cross-asset,0.41666666666666674,Neutral,-0.008125466410504822,-0.04755799368063396
2025-11-06,V4.0,DAX,cross-asset,-0.8333333333333333,Neutral,0.013725002843577805,-0.03430408169283461
2025-11-06,V4.0,NIKKEI,cross-asset,-0.8333333333333333,Neutral,-0.004474228444161676,-0.03843859370028635
2025-11-06,V4.0,FTSE100,cross-asset,1.25,Neutral,0.0,0.0
2025-11-06,V4.0,GOLD,cross-asset,0.4761904761904762,Neutral,0.04886493934943981,0.025213232483756176
2025-11-06,V4.0,SILVER,cross-asset,0.4761904761904762,Neutral,0.08992206060100871,0.05482849164339609
2025-11-06,V4.1,US-DOLLAR,single,-0.8333333333333333,Neutral,,
2025-11-06,V4.1,EURUSD,fx,0.9374999999999999,Neutral,0.007560732689559702,-0.0016108777551638864
2025-11-06,V4.1,GBPUSD,fx,-0.8854166666666669,Neutral,0.00423273978547023,-0.004948346871502807
2025-11-06,V4.1,USDJPY,fx,-0.41666666666666663,Neutral,0.009578005867018735,0.028688283603054865
2025-11-06,V4.1,USDCHF,fx,0.8333333333333334,Neutral,-0.016783685215967403,-0.000632644453816944
2025-11-06,V4.1,USDCAD,fx,-1.3541666666666665,Bearish,-0.005851184404397691,-0.0014663379802788423
2025-11-06,V4.1,AUDUSD,fx,1.3541666666666665,Bullish,0.007763783416682157,-0.0061276779650553115
2025-11-06,V4.1,NZDUSD,fx,0.0,Neutral,0.003372262255511016,-0.00922934933087216
2025-11-06,V4.1,EURGBP,fx,1.8229166666666667,Bullish,0.003654121986202963,0.003654121986202963
2025-11-06,V4.1,EURJPY,fx,0.5208333333333333,Neutral,0.017605932803079538,0.027603385320841056
2025-11-06,V4.1,EURCHF,fx,1.7708333333333333,Bullish,-0.009280967027294418,-0.0021831243412986368
2025-11-06,V4.1,EURAUD,fx,-0.41666666666666674,Neutral,-0.0002190334447221831,0.004532307433096516
2025-11-06,V4.1,EURNZD,fx,0.9374999999999999,Neutral,0.004220645993317396,0.007654805869824477
2025-11-06,V4.1,EURCAD,fx,-0.41666666666666674,Neutral,0.0016083190610363118,-0.0031061429194060297
2025-11-06,V4.1,GBPJPY,fx,-1.3020833333333335,Bearish,0.014288060436853156,0.024196638747468135
2025-11-06,V4.1,GBPCHF,fx,-0.05208333333333348,Neutral,-0.012651285930408651,-0.00546520423600616
2025-11-06,V4.1,GBPAUD,fx,-2.2395833333333335,Bearish,-0.003614404289883133,0.001214676851518215
2025-11-06,V4.1,GBPNZD,fx,-0.8854166666666669,Neutral,0.0008720006185620743,0.004368594231909162
2025-11-06,V4.1,GBPCAD,fx,-2.2395833333333335,Bearish,-0.0017807132566006745,-0.006410567723762806
2025-11-06,V4.1,AUDJPY,fx,0.9375,Neutral,0.01739209431905353,0.022459320870513277
2025-11-06,V4.1,NZDJPY,fx,-0.41666666666666663,Neutral,0.012947050627031942,0.019368323269855825
2025-11-06,V4.1,CADJPY,fx,0.9375,Neutral,0.015533711754118773,0.03033827126309485
2025-11-06,V4.1,CHFJPY,fx,-1.25,Neutral,0.02672377867689346,0.029445742711097456
2025-11-06,V4.1,AUDNZD,fx,1.3541666666666665,Bullish,0.0054867056251795,0.004310982991212464
2025-11-06,V4.1,AUDCAD,fx,0.0,Neutral,0.0018808914550663136,-0.007501694989392793
2025-11-06,V4.1,AUDCHF,fx,2.1875,Bullish,-0.009086726478030771,-0.00670960815888344
2025-11-06,V4.1,NZDCAD,fx,-1.3541666666666665,Bearish,-0.001498042473910166,-0.009516975716605591
2025-11-06,V4.1,NZDCHF,fx,0.8333333333333334,Neutral,-0.01336656593951957,-0.009660983302821058
2025-11-06,V4.1,CADCHF,fx,2.1875,Bullish,-0.010906731662838176,0.0009293517333286427
2025-11-06,V4.1,DJIA,cross-asset,-0.8333333333333333,Neutral,0.010830217349203863,-0.02619980463471161
2025-11-06,V4.1,SP500,cross-asset,-0.8333333333333333,Neutral,0.00014839877719396988,-0.03059982785741855
2025-11-06,V4.1,NASDAQ,cross-asset,-0.8333333333333333,Neutral,-0.008125466410504822,-0.04755799368063396
2025-11-06,V4.1,DAX,cross-asset,-0.8333333333333333,Neutral,0.013725002843577805,-0.03430408169283461
2025-11-06,V4.1,NIKKEI,cross-asset,-0.8333333333333333,Neutral,-0.004474228444161676,-0.03843859370028635
2025-11-06,V4.1,FTSE100,cross-asset,1.25,Neutral,0.0,0.0
2025-11-06,V4.1,GOLD,cross-asset,-0.9523809523809523,Neutral,0.04886493934943981,0.025213232483756176
2025-11-06,V4.1,SILVER,cross-asset,-0.9523809523809523,Neutral,0.08992206060100871,0.05482849164339609
2025-11-06,V4.2,US-DOLLAR,single,-1.0192236761823263,Neutral,,
2025-11-06,V4.2,EURUSD,fx,0.9122806315936274,Neutral,0.007560732689559702,-0.0016108777551638864
2025-11-06,V4.2,GBPUSD,fx,-0.9538707265954125,Neutral,0.00423273978547023,-0.004948346871502807
2025-11-06,V4.2,USDJPY,fx,0.03786442771776155,Neutral,0.009578005867018735,0.028688283603054865
2025-11-06,V4.2,USDCHF,fx,0.8219978939637338,Neutral,-0.016783685215967403,-0.000632644453816944
2025-11-06,V4.2,USDCAD,fx,-1.939966723436545,Bearish,-0.005851184404397691,-0.0014663379802788423
2025-11-06,V4.2,AUDUSD,fx,1.8758349271790458,Bullish,0.007763783416682157,-0.0061276779650553115
2025-11-06,V4.2,NZDUSD,fx,0.032114475223504746,Neutral,0.003372262255511016,-0.00922934933087216
2025-11-06,V4.2,EURGBP,fx,1.8661513581890399,Bullish,0.003654121986202963,0.003654121986202963
2025-11-06,V4.2,EURJPY,fx,0.9501450593113889,Neutral,0.017605932803079538,0.027603385320841056
2025-11-06,V4.2,EURCHF,fx,1.7342785255573612,Bullish,-0.009280967027294418,-0.0021831243412986368
2025-11-06,V4.2,EURAUD,fx,-0.9635542955854184,Neutral,-0.0002190334447221831,0.004532307433096516
2025-11-06,V4.2,EURNZD,fx,0.8801661563701226,Neutral,0.004220645993317396,0.007654805869824477
2025-11-06,V4.2,EURCAD,fx,-1.0276860918429176,Neutral,0.0016083190610363118,-0.0031061429194060297
2025-11-06,V4.2,GBPJPY,fx,-0.916006298877651,Neutral,0.014288060436853156,0.024196638747468135
2025-11-06,V4.2,GBPCHF,fx,-0.1318728326316787,Neutral,-0.012651285930408651,-0.00546520423600616
2025-11-06,V4.2,GBPAUD,fx,-2.8297056537744583,Bearish,-0.003614404289883133,0.001214676851518215
2025-11-06,V4.2,GBPNZD,fx,-0.9859852018189172,Neutral,0.0008720006185620743,0.004368594231909162
2025-11-06,V4.2,GBPCAD,fx,-2.8938374500319575,Bearish,-0.0017807132566006745,-0.006410567723762806
2025-11-06,V4.2,AUDJPY,fx,1.9136993548968073,Bullish,0.01739209431905353,0.022459320870513277
2025-11-06,V4.2,NZDJPY,fx,0.0699789029412663,Neutral,0.012947050627031942,0.019368323269855825
2025-11-06,V4.2,CADJPY,fx,1.9778311511543065,Bullish,0.015533711754118773,0.03033827126309485
2025-11-06,V4.2,CHFJPY,fx,-0.7841334662459722,Neutral,0.02672377867689346,0.029445742711097456
2025-11-06,V4.2,AUDNZD,fx,1.843720451955541,Bullish,0.0054867056251795,0.004310982991212464
2025-11-06,V4.2,AUDCAD,fx,-0.06413179625749921,Neutral,0.0018808914550663136,-0.007501694989392793
2025-11-06,V4.2,AUDCHF,fx,2.6978328211427796,Bullish,-0.009086726478030771,-0.00670960815888344
2025-11-06,V4.2,NZDCAD,fx,-1.9078522482130402,Bearish,-0.001498042473910166,-0.009516975716605591
2025-11-06,V4.2,NZDCHF,fx,0.8541123691872385,Neutral,-0.01336656593951957,-0.009660983302821058
2025-11-06,V4.2,CADCHF,fx,2.7619646174002788,Bullish,-0.010906731662838176,0.0009293517333286427
2025-11-06,V4.2,DJIA,cross-asset,0.41666666666666674,Neutral,0.010830217349203863,-0.02619980463471161
2025-11-06,V4.2,SP500,cross-asset,0.41666666666666674,Neutral,0.00014839877719396988,-0.03059982785741855
2025-11-06,V4.2,NASDAQ,cross-asset,0.41666666666666674,Neutral,-0.008125466410504822,-0.04755799368063396
2025-11-06,V4.2,DAX,cross-asset,0.41666666666666674,Neutral,0.013725002843577805,-0.03430408169283461
2025-11-06,V4.2,NIKKEI,cross-asset,-0.8333333333333333,Neutral,-0.004474228444161676,-0.03843859370028635
2025-11-06,V4.2,FTSE100,cross-asset,0.0,Neutral,0.0,0.0
2025-11-06,V4.2,GOLD,cross-asset,0.4761904761904762,Neutral,0.04886493934943981,0.025213232483756176
2025-11-06,V4.2,SILVER,cross-asset,0.4761904761904762,Neutral,0.08992206060100871,0.05482849164339609
2025-11-07,V4.0,US-DOLLAR,single,-0.8333333333333333,Neutral,,
2025-11-07,V4.0,EURUSD,fx,0.31249999999999994,Neutral,0.004877331649904448,-0.004332523327308713
2025-11-07,V4.0,GBPUSD,fx,-1.09375,Neutral,0.0006913580246914464,-0.005135802469135697
2025-11-07,V4.0,USDJPY,fx,-0.10416666666666663,Neutral,0.007294369190253391,0.019210461129290923
2025-11-07,V4.0,USDCHF,fx,0.41666666666666663,Neutral,-0.013520734692863079,0.0045359082379548
2025-11-07,V4.0,USDCAD,fx,-1.3541666666666665,Bearish,-0.0014809962547883693,0.003809293251498813
2025-11-07,V4.0,AUDUSD,fx,1.6666666666666665,Bullish,0.006578846005700578,-0.005623603728526327
2025-11-07,V4.0,NZDUSD,fx,0.625,Neutral,0.00977986414879628,-0.0020626622568369335
2025-11-07,V4.0,EURGBP,fx,1.4062499999999998,Bullish,0.004167615577317152,0.0006490548849920064
2025-11-07,V4.0,EURJPY,fx,0.20833333333333331,Neutral,0.012182815521391888,0.014731002756777745
2025-11-07,V4.0,EURCHF,fx,0.7291666666666665,Neutral,-0.008904757807794872,-0.0001613180762281008
2025-11-07,V4.0,EURAUD,fx,-1.3541666666666667,Bearish,-0.0010457428147347958,0.0017429046912247337
2025-11-07,V4.0,EURNZD,fx,-0.3125,Neutral,-0.004461980612791683,-0.002045886307175171
2025-11-07,V4.0,EURCAD,fx,-1.0416666666666667,Neutral,0.0034127800604935032,-0.0004558587084413368
2025-11-07,V4.0,GBPJPY,fx,-1.1979166666666665,Neutral,0.007902868008239583,0.013864680716209943
2025-11-07,V4.0,GBPCHF,fx,-0.6770833333333333,Neutral,-0.012965903077039376,-0.0008127315339836461
2025-11-07,V4.0,GBPAUD,fx,-2.7604166666666665,Bearish,-0.005482158291146955,0.0008000987776268786
2025-11-07,V4.0,GBPNZD,fx,-1.7187499999999998,Bearish,-0.008586740634203172,-0.002718135744127048
2025-11-07,V4.0,GBPCAD,fx,-2.4479166666666665,Bearish,-0.000768510550784085,-0.001147353780043714
2025-11-07,V4.0,AUDJPY,fx,1.5625,Bullish,0.01350333062061071,0.013262199716671086
2025-11-07,V4.0,NZDJPY,fx,0.5208333333333333,Neutral,0.016749408435020596,0.016552220108569493
2025-11-07,V4.0,CADJPY,fx,1.25,Neutral,0.008703778355993785,0.015254516802873264
2025-11-07,V4.0,CHFJPY,fx,-0.5208333333333333,Neutral,0.0211863738827498,0.014985996605556107
2025-11-07,V4.0,AUDNZD,fx,1.0416666666666667,Neutral,-0.0031204222971509266,-0.0034324645268660747
2025-11-07,V4.0,AUDCAD,fx,0.3125,Neutral,0.004670950198460533,-0.0018859235543080555
2025-11-07,V4.0,AUDCHF,fx,2.083333333333333,Bullish,-0.007547314382039594,-0.0016090721017545384
2025-11-07,V4.0,NZDCAD,fx,-0.7291666666666667,Neutral,0.00789713475751741,0.0015186797610611258
2025-11-07,V4.0,NZDCHF,fx,1.0416666666666665,Neutral,-0.004335324043353239,0.0016368060163680642
2025-11-07,V4.0,CADCHF,fx,1.7708333333333333,Bullish,-0.012214514127946496,0.00033201111363512226
2025-11-07,V4.0,DJIA,cross-asset,0.41666666666666674,Neutral,0.0037093945791335514,-0.015361107327703682
2025-11-07,V4.0,SP500,cross-asset,0.41666666666666674,Neutral,0.0012929881401777532,-0.018176143625717067
2025-11-07,V4.0,NASDAQ,cross-asset,0.41666666666666674,Neutral,-0.0017558842074177905,-0.032559680109822464
2025-11-07,V4.0,DAX,cross-asset,-0.8333333333333333,Neutral,0.004729345928092155,-0.022119369701049774
2025-11-07,V4.0,NIKKEI,cross-asset,-0.8333333333333333,Neutral,-0.00035674647217376343,-0.035198985254479176
2025-11-07,V4.0,FTSE100,cross-asset,1.25,Neutral,0.0,0.0
2025-11-07,V4.0,GOLD,cross-asset,0.4761904761904762,Neutral,0.021060840484004473,0.016101819890571578
2025-11-07,V4.0,SILVER,cross-asset,0.4761904761904762,Neutral,0.04648706851924711,0.03435280475431224
2025-11-07,V4.1,US-DOLLAR,single,-0.8333333333333333,Neutral,,
2025-11-07,V4.1,EURUSD,fx,0.31249999999999994,Neutral,0.004877331649904448,-0.004332523327308713
2025-11-07,V4.1,GBPUSD,fx,-0.8854166666666669,Neutral,0.0006913580246914464,-0.005135802469135697
2025-11-07,V4.1,USDJPY,fx,-0.41666666666666663,Neutral,0.007294369190253391,0.019210461129290923
2025-11-07,V4.1,USDCHF,fx,0.0,Neutral,-0.013520734692863079,0.0045359082379548
2025-11-07,V4.1,USDCAD,fx,-1.3541666666666665,Bearish,-0.0014809962547883693,0.003809293251498813
2025-11-07,V4.1,AUDUSD,fx,1.3541666666666665,Bullish,0.006578846005700578,-0.005623603728526327
2025-11-07,V4.1,NZDUSD,fx,0.0,Neutral,0.00977986414879628,-0.0020626622568369335
2025-11-07,V4.1,EURGBP,fx,1.1979166666666667,Neutral,0.004167615577317152,0.0006490548849920064
2025-11-07,V4.1,EURJPY,fx,-0.10416666666666669,Neutral,0.012182815521391888,0.014731002756777745
2025-11-07,V4.1,EURCHF,fx,0.31249999999999994,Neutral,-0.008904757807794872,-0.0001613180762281008
2025-11-07,V4.1,EURAUD,fx,-1.0416666666666667,Neutral,-0.0010457428147347958,0.0017429046912247337
2025-11-07,V4.1,EURNZD,fx,0.31249999999999994,Neutral,-0.004461980612791683,-0.002045886307175171
2025-11-07,V4.1,EURCAD,fx,-1.0416666666666667,Neutral,0.0034127800604935032,-0.0004558587084413368
2025-11-07,V4.1,GBPJPY,fx,-1.3020833333333335,Bearish,0.007902868008239583,0.013864680716209943
2025-11-07,V4.1,GBPCHF,fx,-0.8854166666666669,Neutral,-0.012965903077039376,-0.0008127315339836461
2025-11-07,V4.1,GBPAUD,fx,-2.2395833333333335,Bearish,-0.005482158291146955,0.0008000987776268786
2025-11-07,V4.1,GBPNZD,fx,-0.8854166666666669,Neutral,-0.008586740634203172,-0.002718135744127048
2025-11-07,V4.1,GBPCAD,fx,-2.2395833333333335,Bearish,-0.000768510550784085,-0.001147353780043714
2025-11-07,V4.1,AUDJPY,fx,0.9375,Neutral,0.01350333062061071,0.013262199716671086
2025-11-07,V4.1,NZDJPY,fx,-0.41666666666666663,Neutral,0.016749408435020596,0.016552220108569493
2025-11-07,V4.1,CADJPY,fx,0.9375,Neutral,0.008703778355993785,0.015254516802873264
2025-11-07,V4.1,CHFJPY,fx,-0.41666666666666663,Neutral,0.0211863738827498,0.014985996605556107
2025-11-07,V4.1,AUDNZD,fx,1.3541666666666665,Bullish,-0.0031204222971509266,-0.0034324645268660747
2025-11-07,V4.1,AUDCAD,fx,0.0,Neutral,0.004670950198460533,-0.0018859235543080555
2025-11-07,V4.1,AUDCHF,fx,1.3541666666666665,Bullish,-0.007547314382039594,-0.0016090721017545384
2025-11-07,V4.1,NZDCAD,fx,-1.3541666666666665,Bearish,0.00789713475751741,0.0015186797610611258
2025-11-07,V4.1,NZDCHF,fx,0.0,Neutral,-0.004335324043353239,0.0016368060163680642
2025-11-07,V4.1,CADCHF,fx,1.3541666666666665,Bullish,-0.012214514127946496,0.00033201111363512226
2025-11-07,V4.1,DJIA,cross-asset,-0.8333333333333333,Neutral,0.0037093945791335514,-0.015361107327703682
2025-11-07,V4.1,SP500,cross-asset,-0.8333333333333333,Neutral,0.0012929881401777532,-0.018176143625717067
2025-11-07,V4.1,NASDAQ,cross-asset,-0.8333333333333333,Neutral,-0.0017558842074177905,-0.032559680109822464
2025-11-07,V4.1,DAX,cross-asset,-0.8333333333333333,Neutral,0.004729345928092155,-0.022119369701049774
2025-11-07,V4.1,NIKKEI,cross-asset,-0.8333333333333333,Neutral,-0.00035674647217376343,-0.035198985254479176
2025-11-07,V4.1,FTSE100,cross-asset,1.25,Neutral,0.0,0.0
2025-11-07,V4.1,GOLD,cross-asset,-0.9523809523809523,Neutral,0.021060840484004473,0.016101819890571578
2025-11-07,V4.1,SILVER,cross-asset,-0.9523809523809523,Neutral,0.04648706851924711,0.03435280475431224
2025-11-07,V4.2,US-DOLLAR,single,-1.0192236761823263,Neutral,,
2025-11-07,V4.2,EURUSD,fx,0.2872806315936274,Neutral,0.004877331649904448,-0.004332523327308713
2025-11-07,V4.2,GBPUSD,fx,-0.9538707265954125,Neutral,0.0006913580246914464,-0.005135802469135697
2025-11-07,V4.2,USDJPY,fx,0.03786442771776155,Neutral,0.007294369190253391,0.019210461129290923
2025-11-07,V4.2,USDCHF,fx,-0.26025318828734945,Neutral,-0.013520734692863079,0.0045359082379548
2025-11-07,V4.2,USDCAD,fx,-1.939966723436545,Bearish,-0.0014809962547883693,0.003809293251498813
2025-11-07,V4.2,AUDUSD,fx,1.8758349271790458,Bullish,0.006578846005700578,-0.005623603728526327
2025-11-07,V4.2,NZDUSD,fx,0.032114475223504746,Neutral,0.00977986414879628,-0.0020626622568369335
2025-11-07,V4.2,EURGBP,fx,1.2411513581890399,Neutral,0.004167615577317152,0.0006490548849920064
2025-11-07,V4.2,EURJPY,fx,0.32514505931138893,Neutral,0.012182815521391888,0.014731002756777745
2025-11-07,V4.2,EURCHF,fx,0.027027443306277932,Neutral,-0.008904757807794872,-0.0001613180762281008
2025-11-07,V4.2,EURAUD,fx,-1.5885542955854184,Bearish,-0.0010457428147347958,0.0017429046912247337
2025-11-07,V4.2,EURNZD,fx,0.25516615637012263,Neutral,-0.004461980612791683,-0.002045886307175171
2025-11-07,V4.2,EURCAD,fx,-1.6526860918429176,Bearish,0.0034127800604935032,-0.0004558587084413368
2025-11-07,V4.2,GBPJPY,fx,-0.916006298877651,Neutral,0.007902868008239583,0.013864680716209943
