as_of,symbol,cls,score,bias,r15,r21,r30
2026-02-09,NZDCHF,fx,-2.013888888888889,Bearish,-0.002288477730520988,-0.003972451909583508,-0.0069517908417712215
2026-02-10,USDCHF,fx,-1.597222222222222,Bearish,0.018101315275426577,0.015379606719625016,0.025524156791248753
2026-02-10,EURCHF,fx,-1.736111111111111,Bearish,-0.006038885600929467,-0.0110256241643103,0.0024330900243310083
2026-02-10,CHFJPY,fx,1.6666666666666665,Bullish,0.00313807011174716,0.011960473246833248,5.967803699036267e-05
2026-02-10,NZDCHF,fx,-2.013888888888889,Bearish,-0.00809410748974737,-0.005568745952946208,-0.007727174616878885
2026-02-11,USDCHF,fx,-1.8749999999999998,Bearish,0.009577253052020396,0.018117726341981832,0.025841735569321678
2026-02-11,EURCHF,fx,-1.736111111111111,Bearish,-0.010361108682346853,-0.011541488152487567,-0.00016394159307508982
2026-02-11,CHFJPY,fx,1.6666666666666665,Bullish,0.014665975239524176,0.019896990781530732,0.01330661605151473
2026-02-11,NZDCHF,fx,-2.013888888888889,Bearish,-0.008159934720522122,-0.013420945264016826,-0.013506839313706553
2026-02-12,USDCHF,fx,-1.597222222222222,Bearish,0.015186976647422856,0.02842357101991988,0.03229833047277264
2026-02-12,EURCHF,fx,-1.736111111111111,Bearish,-0.00738905455183303,-0.010173653744956934,0.0040343799333451
2026-02-12,CHFJPY,fx,1.6666666666666665,Bullish,0.016236939415006812,0.015743231669840485,0.011833872381585842
2026-02-12,NZDCHF,fx,-2.013888888888889,Bearish,-0.008522114347357057,-0.016332254584681793,-0.012707659115426151
2026-02-13,USDCHF,fx,-1.4583333333333333,Bearish,0.011442721230288111,0.026026326078457007,0.041105173986706545
2026-02-13,EURCHF,fx,-1.736111111111111,Bearish,-0.009165036594210862,-0.004428668761950805,0.009285918371832347
2026-02-13,GBPCHF,fx,-1.6666666666666665,Bearish,-0.005561979758980762,0.0027045365494702267,0.012624356119611324
2026-02-13,CHFJPY,fx,1.6666666666666665,Bullish,0.022220322189642205,0.014625780200878236,0.008238317733507028
2026-02-13,NZDCHF,fx,-2.013888888888889,Bearish,-0.01186283195401805,-0.0036517642991420463,-0.01009096998638681
2026-02-16,EURCHF,fx,-1.3194444444444442,Bearish,-0.0076079438790632725,-0.006499138205491306,0.005456202175893932
2026-02-16,GBPCHF,fx,-1.6666666666666665,Bearish,-0.0028364865768285563,0.0013848166789229843,0.0065325145405750185
2026-02-16,AUDJPY,fx,1.3888888888888888,Bullish,0.02857142857142847,0.041008620292260156,0.009072050891992811
2026-02-16,CHFJPY,fx,2.2222222222222223,Bullish,0.016644690995322398,0.015601891077543284,0.0013135268195103578
2026-02-16,NZDCHF,fx,-2.013888888888889,Bearish,-0.005179446230873852,-0.009171936033839145,-0.013768694563739525
2026-02-17,EURCHF,fx,-1.3194444444444442,Bearish,-0.010080180763198054,-0.0037293378231635366,0.012427469863659724
2026-02-17,GBPCHF,fx,-1.6666666666666665,Bearish,0.0011696691370335355,0.007900060400947373,0.013470369979770691
2026-02-17,CHFJPY,fx,2.2222222222222223,Bullish,0.01927791957233871,0.011666231234550573,-0.002883900399927697
2026-02-17,NZDCHF,fx,-2.013888888888889,Bearish,-0.007742768039574077,-0.012538982686310374,-0.01324873642327129
2026-02-18,EURCHF,fx,-1.3194444444444442,Bearish,-0.008188522878403104,0.0029566612809268644,0.01139798419450222
2026-02-18,GBPCHF,fx,-2.2222222222222223,Bearish,0.0040910007586598685,0.016373606322805045,0.014904303233427063
2026-02-18,CHFJPY,fx,2.2222222222222223,Bullish,0.016144738353366606,-0.0010836400317602024,-0.002391998042456822
2026-02-18,NZDCHF,fx,-2.013888888888889,Bearish,0.0012822463216917157,0.005259383217786295,-0.007780409884163064
2026-02-19,EURCHF,fx,-1.3194444444444442,Bearish,-0.007713154054617477,0.0004937296336526842,0.010960797867088035
2026-02-19,GBPCHF,fx,-2.2222222222222223,Bearish,0.006238662430774866,0.008983673900315736,0.013907418249527348
2026-02-19,CHFJPY,fx,2.2222222222222223,Bullish,0.012844614661560172,0.0102346929592112,-0.0019049428517144973
2026-02-19,NZDCHF,fx,-2.013888888888889,Bearish,-0.005670259273687472,-0.007942691425355974,-0.012400986884820164
2026-02-20,EURCHF,fx,-1.3194444444444442,Bearish,-0.011051841791077432,-0.0004600370220270156,0.0073058260402860675
2026-02-20,GBPCHF,fx,-2.2222222222222223,Bearish,0.0021070778661047562,0.010612010343836742,0.009002969064265898
2026-02-20,CHFJPY,fx,2.2222222222222223,Bullish,0.00859912758123893,0.007338522490795585,-0.0025762365935648734
2026-02-20,AUDCHF,fx,-1.5277777777777777,Bearish,0.006652814231554283,0.003955234762321291,0.005304024496937787
2026-02-20,NZDCHF,fx,-2.013888888888889,Bearish,-0.014865711631122935,-0.006136427475637918,-0.01946803223785143
2026-02-23,EURCHF,fx,-1.3194444444444442,Bearish,-0.006535732692919183,0.002993716485179432,0.009858429011635028
2026-02-23,GBPCHF,fx,-2.013888888888889,Bearish,0.005549006641557108,0.01290934705730118,0.012334320462321413
2026-02-23,GBPCAD,fx,-1.4583333333333333,Bearish,-0.013182052045817683,-0.0006228167564786835,-0.0032819735167483044
2026-02-23,CADJPY,fx,1.6666666666666667,Bullish,0.02950456438890381,0.02151909953026676,0.017291500487458977
2026-02-23,CHFJPY,fx,2.2222222222222223,Bullish,0.010109355284503962,0.006884776382463098,0.0013218770654328527
2026-02-23,AUDCHF,fx,-1.5277777777777777,Bearish,0.01993696401084799,0.009766913435461433,0.011581030565124939
2026-02-23,NZDCAD,fx,-1.4583333333333333,Bearish,-0.01779211065196873,-0.01571983863254567,-0.026277390163451875
2026-02-23,NZDCHF,fx,-2.013888888888889,Bearish,0.0013681673073164813,-0.0016287706039480598,-0.010815036810215561
2026-02-24,GBPCHF,fx,-1.597222222222222,Bearish,0.0059675717163962805,0.015082030125683543,0.017259905977165868
2026-02-24,GBPCAD,fx,-1.4583333333333333,Bearish,-0.009781460719798463,-0.0008449102282882537,-0.000530776938283628
2026-02-24,CADJPY,fx,1.6666666666666667,Bullish,0.020990151248680977,0.014755539922616911,0.010728104115371062
2026-02-24,CHFJPY,fx,1.8055555555555556,Bullish,0.00596402713359212,-0.0005363155124296082,-0.006967135777210531
2026-02-24,NZDCAD,fx,-1.4583333333333333,Bearish,-0.019862443704719013,-0.018834442921480177,-0.026373115331897345
2026-02-24,NZDCHF,fx,-1.597222222222222,Bearish,-0.0038403957560373403,-0.0032328755234438677,-0.008657163314456873
2026-02-25,GBPCHF,fx,-1.597222222222222,Bearish,0.005143944391857502,0.012735564925565823,0.013299677786382968
2026-02-25,GBPCAD,fx,-1.4583333333333333,Bearish,-0.017757771048895976,-0.003303269265022668,0.0008366123138536796
2026-02-25,CADJPY,fx,1.6666666666666667,Bullish,0.018150313298561205,0.00797248573528897,0.001960303847096334
2026-02-25,CHFJPY,fx,1.8055555555555556,Bullish,-0.004823707335395944,-0.007349234434153362,-0.010423359395850484
2026-02-25,NZDCAD,fx,-1.4583333333333333,Bearish,-0.030502895458701662,-0.026296860713197256,-0.017933556842426035
2026-02-25,NZDCHF,fx,-1.597222222222222,Bearish,-0.007608507694968014,-0.010872384575479788,-0.005252464118969402
2026-02-26,GBPCHF,fx,-1.597222222222222,Bearish,0.013677112864914687,0.014864761320971809,0.017211324802697048
2026-02-26,GBPCAD,fx,-1.4583333333333333,Bearish,-0.000899831417126018,-0.0017725594783145615,0.005903110923194621
2026-02-26,CADJPY,fx,1.6666666666666667,Bullish,0.005709931953725045,0.010062441433788427,0.007540262902081762
2026-02-26,CHFJPY,fx,1.8055555555555556,Bullish,-0.008466258885110656,-0.006329866859652311,-0.0033359439283837666
2026-02-26,NZDCAD,fx,-1.4583333333333333,Bearish,-0.01523500018325985,-0.025045509523402232,-0.011435413128733862
2026-02-26,NZDCHF,fx,-1.597222222222222,Bearish,-0.0012092159530133761,-0.010774977867029412,-0.0006477942605429554
2026-02-27,GBPCHF,fx,-1.597222222222222,Bearish,0.015386547154502939,0.017955801104972302,0.026204458524900387
2026-02-27,GBPCAD,fx,-1.4583333333333333,Bearish,-0.00434581599630135,-0.001680672268907446,0.013613989285034434
2026-02-27,CADJPY,fx,1.3888888888888888,Bullish,0.015020952347625238,0.0034206129108451666,0.006779987227378825
2026-02-27,CHFJPY,fx,1.5277777777777777,Bullish,-0.0036244748209953714,-0.015104444049943822,-0.004669901572085133
2026-02-27,NZDCAD,fx,-1.4583333333333333,Bearish,-0.022216787919545178,-0.026508528458763725,-0.012948584703796562
2026-02-27,NZDCHF,fx,-1.597222222222222,Bearish,-0.004019641925951611,-0.007061533113158269,0.00034764470710935136
2026-03-02,EURCAD,fx,-1.3194444444444442,Bearish,-0.002728649568798369,0.005732667442704509,0.014813563140700703
2026-03-02,GBPCHF,fx,-1.8749999999999998,Bearish,0.01160995906315021,0.01343150507636115,0.014946264392610376
2026-03-02,GBPCAD,fx,-2.013888888888889,Bearish,0.005621933180868011,0.004006309664812857,0.016652930227988527
2026-03-02,CADJPY,fx,1.9444444444444442,Bullish,0.0035665819965899903,-0.007924771216813453,0.005541250565433753
2026-03-02,CHFJPY,fx,1.8055555555555554,Bullish,-0.0023087937295935834,-0.016721413814117292,0.007184014823843121
2026-03-02,AUDCAD,fx,-1.5277777777777777,Bearish,-0.009968250041233806,-0.011050634999175357,0.008050882401451354
2026-03-02,AUDCHF,fx,-1.3888888888888888,Bearish,-0.0021919495670446043,-0.0009601101409367763,0.007463497699358834
2026-03-02,NZDCAD,fx,-2.013888888888889,Bearish,-0.011571794366752153,-0.016385168406539363,-0.004308646838684371
2026-03-02,NZDCHF,fx,-1.8749999999999998,Bearish,-0.00467400947785257,-0.007227403544457167,-0.005626122519637344
2026-03-03,USDCAD,fx,-1.8055555555555554,Bearish,0.005849663644340364,0.014243930973969032,0.006449254167885332
2026-03-03,EURCAD,fx,-1.3194444444444442,Bearish,0.0063696273988482766,0.012625848968636832,0.02279457164098231
2026-03-03,GBPCAD,fx,-2.013888888888889,Bearish,0.010862955841509425,0.010890346047867094,0.0227722175658871
2026-03-03,CADJPY,fx,2.3611111111111107,Bullish,0.000486102671828581,-0.006701272547351533,0.0010590093921980515
2026-03-03,AUDCAD,fx,-1.5277777777777777,Bearish,-0.00014554527497667724,-0.0016633745711611692,0.01944069030044715
2026-03-03,NZDCAD,fx,-2.013888888888889,Bearish,-0.002894266123422362,-0.009291463778197229,0.008571002683096518
2026-03-04,EURUSD,fx,1.8749999999999996,Bullish,-0.006232270265623674,-0.00814923063698092,0.01423536491016919
2026-03-04,USDCAD,fx,-1.8055555555555554,Bearish,0.012015071987801607,0.020328123625487526,0.007264756766266922
2026-03-04,EURGBP,fx,2.083333333333333,Bullish,-0.005816961155115208,0.002873992665570757,0.00010346373596048508
2026-03-04,EURJPY,fx,2.430555555555555,Bullish,0.008544154834754458,0.007613657511302829,0.026497279663707296
2026-03-04,EURCHF,fx,1.3194444444444442,Bullish,0.010303927198833884,0.017603922781287418,0.018443256615275905
2026-03-04,EURAUD,fx,1.5972222222222219,Bullish,0.012368297715638743,0.016160349623533854,0.0014425622827787254
2026-03-04,EURNZD,fx,2.083333333333333,Bullish,0.01698154668519991,0.03126996213263289,0.019771773736093623
2026-03-04,GBPCAD,fx,-2.013888888888889,Bearish,0.012036097320130557,0.009753956716131329,0.022025948377540683
2026-03-04,CADJPY,fx,2.3611111111111107,Bullish,0.00319916543510379,-0.0035990611144919304,0.005502912283751993
2026-03-04,AUDCAD,fx,-1.5277777777777777,Bearish,-0.006858824260759677,-0.003978532501709542,0.020193124598520518
2026-03-04,NZDCAD,fx,-2.013888888888889,Bearish,-0.01041756668353544,-0.01820605551921195,0.002295814458693979
2026-03-04,DAX,cross-asset,-3.333333333333333,Bearish,-0.055593108564833904,-0.043953507542659365,0.014298079300964606
2026-03-05,EURUSD,fx,2.1527777777777777,Bullish,-0.006443831840110437,-0.008399379738111779,0.014981047553411564
2026-03-05,USDCAD,fx,-1.5277777777777777,Bearish,0.01285632797531111,0.01994997879217797,0.0020330256980298778
2026-03-05,EURGBP,fx,2.638888888888889,Bullish,-0.004305482006769057,0.004351529942670407,0.0026362443303478145
2026-03-05,EURJPY,fx,2.9861111111111107,Bullish,0.007385685993456903,0.006132854813825972,0.025756896042366417
2026-03-05,EURCHF,fx,1.4583333333333333,Bullish,0.011508471206732818,0.015705418479821542,0.01932804665238219
2026-03-05,EURAUD,fx,1.5972222222222223,Bullish,0.010416289045979132,0.009413328499788598,-0.006271524379191651
2026-03-05,EURNZD,fx,2.638888888888889,Bullish,0.016716405769396925,0.028582613514461563,0.016807918939667266
2026-03-05,GBPCAD,fx,-2.013888888888889,Bearish,0.011780240974417655,0.008881753776526002,0.015385542630774296
2026-03-05,AUDJPY,fx,1.3888888888888886,Bullish,-0.0028829678249910895,-0.00398901208489344,0.033154129987398306
2026-03-05,CADJPY,fx,2.3611111111111107,Bullish,0.00035609442581940876,-0.005619343744028948,0.008624433288749067
2026-03-05,CHFJPY,fx,1.5277777777777777,Bullish,-0.004332716970469108,-0.011560521710679561,0.006330525825273492
2026-03-05,NZDCAD,fx,-2.013888888888889,Bearish,-0.008897437488366355,-0.016901408450704203,0.0010671961283117426
2026-03-05,DAX,cross-asset,-5.0,Very Bearish,-0.051802868991659645,-0.027800956889647344,0.025721126630633195
2026-03-06,EURUSD,fx,2.1527777777777777,Bullish,-0.009451747023732637,-0.0064647195034819305,0.012455990840930298
2026-03-06,USDCHF,fx,2.638888888888889,Bullish,0.029326873518193963,0.028296051953406787,0.007228636223069795
2026-03-06,EURGBP,fx,2.638888888888889,Bullish,0.0018359005149759522,0.006870193751010278,0.004791815809528144
2026-03-06,EURJPY,fx,2.9861111111111107,Bullish,0.006022486130280003,0.005378778373601456,0.018018362036516855
2026-03-06,EURCHF,fx,4.791666666666666,Very Bullish,0.01862162282063795,0.021361075373763416,0.020118894458985848
2026-03-06,EURAUD,fx,1.5972222222222223,Bullish,0.01145523200929488,0.009446179168784541,-0.006868298114394933
2026-03-06,EURNZD,fx,2.638888888888889,Bullish,0.01693046416503652,0.026650745661949804,0.0151571352353852
2026-03-06,GBPCHF,fx,2.1527777777777777,Bullish,0.01828805366289643,0.015116714877422943,0.015693321929327153
2026-03-06,GBPCAD,fx,-1.4583333333333333,Bearish,0.012141165090165495,0.011520091457214443,0.017027310751169367
2026-03-06,AUDJPY,fx,1.3888888888888886,Bullish,-0.008900150590187339,-0.003967645653173757,0.024680559438037042
2026-03-06,CADJPY,fx,1.8055555555555554,Bullish,-0.008425324117060429,-0.013196808693558881,-0.004118092093950976
2026-03-06,CHFJPY,fx,-1.8055555555555558,Bearish,-0.013678073261334855,-0.01606435582671173,-0.0017368200939752443
2026-03-06,AUDCHF,fx,3.194444444444444,Very Bullish,0.006763692352811823,0.011877703643962123,0.02723806730698719
2026-03-06,NZDCAD,fx,-1.4583333333333333,Bearish,-0.002637104434334958,-0.00752387141928712,0.006061590761385682
2026-03-06,NZDCHF,fx,2.1527777777777777,Bullish,0.0017931336103216289,-0.003958014432538737,0.0035425322545374893
2026-03-06,CADCHF,fx,3.611111111111111,Very Bullish,0.00536666375316841,0.002901844244384444,-0.001922908836640147
2026-03-06,DAX,cross-asset,-5.0,Very Bearish,-0.06153748599691411,0.016152691763014815,0.017784447591469243
2026-03-09,EURUSD,fx,2.569444444444444,Bullish,-0.015073131327019818,-0.0034460237526423576,0.012933331041713236
2026-03-09,USDCHF,fx,2.2222222222222223,Bullish,0.028934395634098165,0.02650174404386485,0.0016346388992574123
2026-03-09,USDCAD,fx,-2.222222222222222,Bearish,0.025816909191379578,0.022921348314606682,0.005268005157487599
2026-03-09,EURGBP,fx,2.638888888888889,Bullish,0.004390627166428018,0.007937791745620926,0.006216203725100344
2026-03-09,EURJPY,fx,2.9861111111111107,Bullish,-0.0022728263713264196,0.008731577570419535,0.020199267463155035
2026-03-09,EURCHF,fx,4.791666666666666,Very Bullish,0.01316429930527896,0.023153679366343605,0.01446966679941597
2026-03-09,EURAUD,fx,1.5972222222222223,Bullish,0.01746743488498015,0.011121724475703143,-0.0010282119455108374
2026-03-09,EURNZD,fx,2.638888888888889,Bullish,0.02208808702573628,0.03191521929914076,0.02085331755005404
2026-03-09,GBPCHF,fx,2.1527777777777777,Bullish,0.009395651757494461,0.015506177569198254,0.008849727037639976
2026-03-09,GBPCAD,fx,-2.2916666666666665,Bearish,0.006470504370332142,0.011904631345755146,0.012228156564271897
2026-03-09,AUDJPY,fx,1.3888888888888886,Bullish,-0.018957728299451415,-0.002617331755763397,0.020840055932021206
2026-03-09,CADJPY,fx,2.6388888888888884,Bullish,-0.012084305906064574,-0.00999991386809762,0.0023341745549134707
2026-03-09,CHFJPY,fx,-1.8055555555555558,Bearish,-0.015080159579451857,-0.01386704013650053,0.005463968873130387
2026-03-09,AUDCHF,fx,3.194444444444444,Very Bullish,-0.003945813255750497,0.011782889353577408,0.015637785253204806
2026-03-09,NZDCAD,fx,-2.2916666666666665,Bearish,-0.011533781938271148,-0.012278697886921708,-0.002619621086087376
2026-03-09,NZDCHF,fx,2.1527777777777777,Bullish,-0.008633967503308249,-0.008829207974488607,-0.0062693884634574815
2026-03-09,CADCHF,fx,4.444444444444445,Very Bullish,0.003338052045649409,0.003932260263199261,-0.003268145196525518
2026-03-09,DAX,cross-asset,-5.0,Very Bearish,-0.05714753699029418,0.002952503748377744,0.016954847271978934
2026-03-09,GOLD,cross-asset,2.0,Bullish,-0.12155642356549679,-0.07931976046039546,-0.08928435888902497
2026-03-09,SILVER,cross-asset,2.0,Bullish,-0.19392929002586945,-0.14836447254958318,-0.11856280540385167
2026-03-10,EURUSD,fx,2.569444444444444,Bullish,-0.0049354005167958626,0.004470284237726219,0.011421188630490908
2026-03-10,USDCHF,fx,2.2222222222222223,Bullish,0.027405360241660848,0.017031942926923227,0.003393534288836042
2026-03-10,USDCAD,fx,-2.222222222222222,Bearish,0.024733186515331074,0.01961419764452854,0.006172248451413731
2026-03-10,EURGBP,fx,2.638888888888889,Bullish,0.009768560264502568,0.0064507179024762,0.004947862477168163
2026-03-10,EURJPY,fx,2.9861111111111107,Bullish,-0.0008555019126189611,0.00750335116991252,0.019763728898527733
2026-03-10,EURCHF,fx,4.791666666666666,Very Bullish,0.022736842105263166,0.02208310249307477,0.015324099722991757
2026-03-10,EURAUD,fx,1.5972222222222223,Bullish,0.02657027048572136,0.015133955125492982,0.006401883772696237
2026-03-10,EURNZD,fx,2.638888888888889,Bullish,0.027305009835730587,0.023478016503589272,0.01786270853026095
2026-03-10,GBPCHF,fx,2.1527777777777777,Bullish,0.01228632990184364,0.014891070146038077,0.009853962173809183
2026-03-10,GBPCAD,fx,-2.2916666666666665,Bearish,0.010065234580917126,0.018197592690212483,0.01318419434194329
2026-03-10,AUDJPY,fx,1.3888888888888886,Bullish,-0.026345505792810253,-0.007842300408119729,0.013559533018574488
2026-03-10,CADJPY,fx,2.6388888888888884,Bullish,-0.020004640251604755,-0.016163543089891985,0.0021740438074122626
2026-03-10,CHFJPY,fx,-1.8055555555555558,Bearish,-0.02174266659437185,-0.01305250082563969,0.005648854209283627
2026-03-10,AUDCHF,fx,3.194444444444444,Very Bullish,-0.004530685920577593,0.0059386281588444945,0.008158844765342899
2026-03-10,NZDCAD,fx,-2.2916666666666665,Bearish,-0.0072560104367273,0.0008573026029696784,7.454805243223284e-05
2026-03-10,NZDCHF,fx,2.1527777777777777,Bullish,-0.005548932480763047,-0.0024710089953396963,-0.0032946786604529654
2026-03-10,CADCHF,fx,4.444444444444445,Very Bullish,0.0021285876297654216,-0.002966064730000939,-0.0031754340050598184
2026-03-10,DAX,cross-asset,-5.0,Very Bearish,-0.03297751227729673,-0.0009704210619178033,0.011905512075650826
2026-03-10,GOLD,cross-asset,2.0,Bullish,-0.09800035057912981,-0.0813959983896474,-0.08693014036649005
2026-03-10,SILVER,cross-asset,2.0,Bullish,-0.14988791522315048,-0.1478613318841563,-0.12037225731947543
2026-03-11,EURUSD,fx,2.569444444444444,Bullish,0.001408462874473937,0.010878863551918805,0.011405957020280244
2026-03-11,USDCHF,fx,2.2222222222222223,Bullish,0.01862230829410927,0.01367174975311336,0.00643829115953376
2026-03-11,USDCAD,fx,-2.222222222222222,Bearish,0.02089512692372808,0.016721989563476702,0.006197145780126423
2026-03-11,EURGBP,fx,2.638888888888889,Bullish,0.009622295902988576,0.00933246771313967,0.004961858610215808
2026-03-11,EURJPY,fx,2.9861111111111107,Bullish,0.0008105138331320205,0.011613738481456082,0.015367124688577594
2026-03-11,EURCHF,fx,4.791666666666666,Very Bullish,0.01974821578970687,0.024491333835719553,0.017642626002925654
2026-03-11,EURAUD,fx,1.5972222222222223,Bullish,0.0341880870377127,0.021054519146936457,0.010604552228192565
2026-03-11,EURNZD,fx,2.638888888888889,Bullish,0.029669312913103152,0.020457717139600318,0.01330109445208394
2026-03-11,GBPCHF,fx,2.1527777777777777,Bullish,0.010769245483324807,0.01576173761680222,0.013428082290042553
2026-03-11,GBPCAD,fx,-2.2916666666666665,Bearish,0.012865619048141763,0.018535492971661682,0.013134567569199396
2026-03-11,AUDJPY,fx,1.3888888888888886,Bullish,-0.032148736322262006,-0.008847064623185408,0.004718434465698973
2026-03-11,CADJPY,fx,2.6388888888888884,Bullish,-0.020450440424930827,-0.015160205103621816,-0.001669249009150997
2026-03-11,CHFJPY,fx,-1.8055555555555558,Bearish,-0.01824222051856661,-0.01186825499793609,-0.00186746869532739
2026-03-11,AUDCHF,fx,3.194444444444444,Very Bullish,-0.013234344738541126,0.003927264902087391,0.007603471773904413
2026-03-11,NZDCAD,fx,-2.2916666666666665,Bearish,-0.007133164859515095,0.007294999315315964,0.004357081502321725
2026-03-11,NZDCHF,fx,2.1527777777777777,Bullish,-0.009051050529605864,0.004536377843375572,0.004731724257683645
2026-03-11,CADCHF,fx,4.444444444444445,Very Bullish,-0.0012559746014023654,-0.002040958727279052,0.001221086418030204
2026-03-11,DAX,cross-asset,-5.0,Very Bearish,-0.013292100464927237,0.012467161066244792,0.024405514825641683
2026-03-11,GOLD,cross-asset,2.0,Bullish,-0.07906518399721763,-0.0803056798090952,-0.09259663597631085
2026-03-11,SILVER,cross-asset,2.0,Bullish,-0.12434834330499278,-0.11473822935983102,-0.12038300502664923
2026-03-12,EURUSD,fx,2.569444444444444,Bullish,0.002310712672434878,0.018616004725668045,0.014880642134890154
2026-03-12,USDCHF,fx,2.2222222222222223,Bullish,0.0166115071283095,0.0044933808553973,0.0007510183299390683
2026-03-12,USDCAD,fx,-2.222222222222222,Bearish,0.020941832318638554,0.015330448177217182,0.0048045184478837655
2026-03-12,EURGBP,fx,2.638888888888889,Bullish,0.011455205277742353,0.010017507449361807,0.005831951674801994
2026-03-12,EURJPY,fx,2.9861111111111107,Bullish,0.0038443920952755395,0.018649391440910934,0.01760786110020507
2026-03-12,EURCHF,fx,4.791666666666666,Very Bullish,0.01881910659000452,0.023219814241486114,0.015192392746572247
2026-03-12,EURAUD,fx,1.5972222222222223,Bullish,0.026229568659753344,0.02041443579072899,0.007290430848480689
2026-03-12,EURNZD,fx,2.638888888888889,Bullish,0.025943192390403658,0.020208541985470285,0.014626408878540387
2026-03-12,GBPCHF,fx,2.1527777777777777,Bullish,0.007621209664342654,0.01341103978481284,0.009843665048312245
2026-03-12,GBPCAD,fx,-2.2916666666666665,Bearish,0.012252866609838708,0.024874199136579955,0.014392168724393084
2026-03-12,AUDJPY,fx,1.3888888888888886,Bullish,-0.02105683836589689,-0.000710479573712286,0.010870337477797642
2026-03-12,CADJPY,fx,2.6388888888888884,Bullish,-0.01838767417760767,-0.014396683881024108,-0.0014559406661357466
2026-03-12,CHFJPY,fx,-1.8055555555555558,Bearish,-0.014562507713192563,-0.003623349376773888,0.0022905096877698927
2026-03-12,AUDCHF,fx,3.194444444444444,Very Bullish,-0.0067482454561812455,0.0033111391038331828,0.008331833723232096
2026-03-12,NZDCAD,fx,-2.2916666666666665,Bearish,-0.0026456685014982773,0.012200168018758006,0.004802327185184252
2026-03-12,NZDCHF,fx,2.1527777777777777,Bullish,-0.006769110221138797,0.0020895002611873714,0.0008053282256659244
2026-03-12,CADCHF,fx,4.444444444444445,Very Bullish,-0.0037845908128189,-0.010207978889621883,-0.003680427762924876
2026-03-12,DAX,cross-asset,-5.0,Very Bearish,-0.01400212539851231,0.02247396386822542,0.024573857598299664
2026-03-12,GOLD,cross-asset,2.0,Bullish,-0.08017782292915632,-0.06655562577644947,-0.07142055555883697
2026-03-12,SILVER,cross-asset,2.0,Bullish,-0.12976015838372268,-0.09889441482700623,-0.09753479552041211
2026-03-13,EURUSD,fx,2.569444444444444,Bullish,0.008277855641205312,0.030001751927119846,0.026585494043447788
2026-03-13,USDCHF,fx,2.2222222222222223,Bullish,0.011796090727488995,-0.009001947050345183,-0.007762915012516691
2026-03-13,USDCAD,fx,-2.222222222222222,Bearish,0.016967690658655554,0.005585410848530259,-0.0033322881955331063
2026-03-13,EURGBP,fx,2.638888888888889,Bullish,0.010528754271153185,0.008339607343487598,0.0032547634215556176
2026-03-13,EURJPY,fx,2.9861111111111107,Bullish,0.008604898594917199,0.028222312408823225,0.024443615702705923
2026-03-13,EURCHF,fx,4.791666666666666,Very Bullish,0.018562821194400225,0.02043460925039864,0.01902799929115706
2026-03-13,EURAUD,fx,1.5972222222222223,Bullish,0.021978895855635505,0.013488300963450106,0.0030769230769231992
2026-03-13,EURNZD,fx,2.638888888888889,Bullish,0.02400125523224328,0.014227652563862492,0.007657928968026972
2026-03-13,GBPCHF,fx,2.1527777777777777,Bullish,0.0068813915702954365,0.0118130555290068,0.015167733919525972
2026-03-13,GBPCAD,fx,-2.2916666666666665,Bearish,0.015895260111779885,0.02765808363080624,0.020480112993726873
2026-03-13,AUDJPY,fx,1.3888888888888886,Bullish,-0.014540203078468594,0.014522263284417525,0.021895518639446054
2026-03-13,CADJPY,fx,2.6388888888888884,Bullish,-0.016374992482624195,-0.0069073945204773946,0.001683892196534309
2026-03-13,CHFJPY,fx,-1.8055555555555558,Bearish,-0.011080085109337667,0.008253026688423537,0.007062686300670196
2026-03-13,AUDCHF,fx,3.194444444444444,Very Bullish,-0.0013398757898929192,0.006970975393362222,0.01598797733075008
2026-03-13,NZDCAD,fx,-2.2916666666666665,Bearish,5.049293730041704e-05,0.020992438682639225,0.014302124490336965
2026-03-13,NZDCHF,fx,2.1527777777777777,Bullish,-0.004671769789222124,0.007895948939530273,0.010286666812887812
2026-03-13,CADCHF,fx,4.444444444444445,Very Bullish,-0.005183862410929496,-0.014736732606321246,-0.004611730439154638
2026-03-13,DAX,cross-asset,-5.0,Very Bearish,-0.00897623861406871,0.028967604327401864,0.02587293920521838
2026-03-13,GOLD,cross-asset,2.0,Bullish,-0.07243902147448278,-0.03468433825199546,-0.06736827004690193
2026-03-13,SILVER,cross-asset,2.0,Bullish,-0.0957575004658674,-0.011777129014224563,-0.062277160072054194
2026-03-16,EURUSD,fx,2.2916666666666665,Bullish,0.003146293978584236,0.025144277569183693,0.018660478375747358
2026-03-16,USDCHF,fx,2.5,Bullish,0.01368018595907361,-0.008230975395988716,-0.0022355735643425634
2026-03-16,EURGBP,fx,2.638888888888889,Bullish,0.009808462839011378,0.006762859855941938,0.002895059869838068
2026-03-16,EURJPY,fx,2.9861111111111107,Bullish,0.007081851117194837,0.023294700086883946,0.02099419135205438
2026-03-16,EURCHF,fx,4.791666666666666,Very Bullish,0.016502014459959247,0.01655720514377168,0.015508582151332773
2026-03-16,EURAUD,fx,1.5972222222222223,Bullish,0.025638976162515315,0.017449260035783842,0.002613085100496182
2026-03-16,EURNZD,fx,2.638888888888889,Bullish,0.02886735478483149,0.01764936526446026,0.010082441784083018
